"Date","Borough","Cases","Cases_Last_7_Days","Rate_Last_7_Days"
2021-08-30,"Nome Census Area",12,109,1115.77438837138
2021-08-31,"Nome Census Area",3,79,808.680520012284
2021-09-01,"Nome Census Area",5,74,757.498208619101
2021-09-02,"Nome Census Area",7,81,829.153444569557
2021-09-03,"Nome Census Area",5,57,583.478349882281
2021-09-04,"Nome Census Area",4,52,532.296038489098
2021-09-05,"Nome Census Area",0,36,368.512642030914
2021-09-06,"Nome Census Area",0,24,245.675094687276
2021-09-07,"Nome Census Area",6,27,276.384481523186
2021-09-08,"Nome Census Area",0,22,225.202170130003
2021-09-09,"Nome Census Area",9,24,245.675094687276
2021-09-10,"Nome Census Area",10,29,296.857406080459
2021-09-11,"Nome Census Area",3,28,286.620943801822
2021-09-12,"Nome Census Area",3,31,317.330330637732
2021-09-13,"Nome Census Area",2,33,337.803255195005
2021-09-14,"Nome Census Area",1,28,286.620943801822
2021-09-15,"Nome Census Area",6,34,348.039717473641
2021-09-16,"Nome Census Area",4,29,296.857406080459
2021-09-17,"Nome Census Area",8,27,276.384481523186
2021-09-18,"Nome Census Area",2,26,266.148019244549
2021-09-19,"Nome Census Area",0,23,235.43863240864
2021-09-20,"Nome Census Area",0,21,214.965707851367
2021-09-21,"Nome Census Area",0,20,204.72924557273
2021-09-22,"Nome Census Area",18,32,327.566792916368
2021-09-23,"Nome Census Area",12,40,409.45849114546
2021-09-24,"Nome Census Area",12,44,450.404340260006
2021-09-25,"Nome Census Area",11,53,542.532500767735
2021-09-26,"Nome Census Area",14,67,685.842972668646
2021-09-27,"Nome Census Area",6,73,747.261746340465
2021-09-28,"Nome Census Area",4,77,788.207595455011
2021-09-29,"Nome Census Area",9,68,696.079434947282
2021-09-30,"Nome Census Area",10,66,675.606510390009
2021-10-01,"Nome Census Area",8,62,634.660661275463
2021-10-02,"Nome Census Area",16,67,685.842972668646
2021-10-03,"Nome Census Area",10,63,644.8971235541
2021-10-04,"Nome Census Area",11,68,696.079434947282
2021-10-05,"Nome Census Area",11,75,767.734670897738
2021-10-06,"Nome Census Area",6,72,737.025284061828
2021-10-07,"Nome Census Area",23,85,870.099293684103
2021-10-08,"Nome Census Area",6,83,849.62636912683
2021-10-09,"Nome Census Area",26,93,951.990991913195
2021-10-10,"Nome Census Area",20,103,1054.35561469956
2021-10-11,"Nome Census Area",7,99,1013.40976558501
2021-10-12,"Nome Census Area",9,97,992.936841027741
2021-10-13,"Nome Census Area",12,103,1054.35561469956
2021-10-14,"Nome Census Area",17,97,992.936841027741
2021-10-15,"Nome Census Area",21,112,1146.48377520729
2021-10-16,"Nome Census Area",10,96,982.700378749104
2021-10-17,"Nome Census Area",14,90,921.281605077285
2021-10-18,"Nome Census Area",3,86,880.335755962739
2021-10-19,"Nome Census Area",3,80,818.91698229092
2021-10-20,"Nome Census Area",22,90,921.281605077285
2021-10-21,"Nome Census Area",35,108,1105.53792609274
2021-10-22,"Nome Census Area",5,92,941.754529634558
2021-10-23,"Nome Census Area",26,108,1105.53792609274
2021-10-24,"Nome Census Area",10,104,1064.5920769782
2021-10-25,"Nome Census Area",22,123,1259.08486027229
2021-10-26,"Nome Census Area",13,133,1361.44948305865
2021-10-27,"Nome Census Area",10,121,1238.61193571502
2021-10-28,"Nome Census Area",34,120,1228.37547343638
2021-10-29,"Nome Census Area",34,149,1525.23287951684
2021-10-30,"Nome Census Area",37,160,1637.83396458184
2021-10-31,"Nome Census Area",48,198,2026.81953117003
2021-11-01,"Nome Census Area",29,205,2098.47476712048
2021-11-02,"Nome Census Area",16,208,2129.18415395639
2021-11-03,"Nome Census Area",30,228,2333.91339952912
2021-11-04,"Nome Census Area",51,245,2507.93325826594
2021-11-05,"Nome Census Area",15,226,2313.44047497185
2021-11-06,"Nome Census Area",61,250,2559.11556965913
2021-11-07,"Nome Census Area",26,228,2333.91339952912
2021-11-08,"Nome Census Area",24,223,2282.73108813594
2021-11-09,"Nome Census Area",19,226,2313.44047497185
2021-11-10,"Nome Census Area",28,224,2292.96755041458
2021-11-11,"Nome Census Area",6,179,1832.32674787593
2021-11-12,"Nome Census Area",47,211,2159.8935407923
2021-11-13,"Nome Census Area",6,156,1596.88811546729
2021-11-14,"Nome Census Area",40,170,1740.19858736821
2021-11-15,"Nome Census Area",9,155,1586.65165318866
2021-11-16,"Nome Census Area",38,174,1781.14443648275
2021-11-17,"Nome Census Area",20,166,1699.25273825366
2021-11-18,"Nome Census Area",28,188,1924.45490838366
2021-11-19,"Nome Census Area",2,143,1463.81410584502
2021-11-20,"Nome Census Area",11,148,1514.9964172382
2021-11-21,"Nome Census Area",4,112,1146.48377520729
2021-11-22,"Nome Census Area",18,121,1238.61193571502
2021-11-23,"Nome Census Area",9,92,941.754529634558
2021-11-24,"Nome Census Area",20,92,941.754529634558
2021-11-25,"Nome Census Area",14,78,798.444057733647
2021-11-26,"Nome Census Area",13,89,911.045142798649
2021-11-27,"Nome Census Area",3,81,829.153444569557
2021-11-28,"Nome Census Area",3,80,818.91698229092
2021-11-29,"Nome Census Area",4,66,675.606510390009
2021-11-30,"Nome Census Area",10,67,685.842972668646
2021-12-01,"Nome Census Area",17,64,655.133585832736
2021-12-02,"Nome Census Area",14,64,655.133585832736
2021-12-03,"Nome Census Area",14,65,665.370048111373
2021-12-04,"Nome Census Area",0,62,634.660661275463
2021-12-05,"Nome Census Area",6,65,665.370048111373
2021-12-06,"Nome Census Area",2,63,644.8971235541
2021-12-07,"Nome Census Area",11,64,655.133585832736
2021-12-08,"Nome Census Area",7,54,552.768963046371
2021-12-09,"Nome Census Area",17,57,583.478349882281
2021-12-10,"Nome Census Area",9,52,532.296038489098
2021-12-11,"Nome Census Area",6,58,593.714812160917
2021-12-12,"Nome Census Area",6,58,593.714812160917
2021-12-13,"Nome Census Area",1,57,583.478349882281
2021-12-14,"Nome Census Area",4,50,511.823113931825
2021-12-15,"Nome Census Area",15,58,593.714812160917
2021-12-16,"Nome Census Area",0,41,419.694953424097
2021-12-17,"Nome Census Area",9,41,419.694953424097
2021-12-18,"Nome Census Area",13,48,491.350189374552
2021-12-19,"Nome Census Area",2,44,450.404340260006
2021-12-20,"Nome Census Area",2,45,460.640802538643
2021-12-21,"Nome Census Area",4,45,460.640802538643
2021-12-22,"Nome Census Area",7,37,378.749104309551
2021-12-23,"Nome Census Area",3,40,409.45849114546
2021-12-24,"Nome Census Area",1,32,327.566792916368
2021-12-25,"Nome Census Area",1,20,204.72924557273
2021-12-26,"Nome Census Area",1,19,194.492783294094
2021-12-27,"Nome Census Area",0,17,174.019858736821
2021-12-28,"Nome Census Area",4,17,174.019858736821
2021-12-29,"Nome Census Area",5,15,153.546934179548
2021-12-30,"Nome Census Area",6,18,184.256321015457
2021-12-31,"Nome Census Area",3,20,204.72924557273
2022-01-01,"Nome Census Area",5,24,245.675094687276
2022-01-02,"Nome Census Area",2,25,255.911556965913
2022-01-03,"Nome Census Area",11,36,368.512642030914
2022-01-04,"Nome Census Area",27,59,603.951274439554
2022-01-05,"Nome Census Area",27,81,829.153444569557
2022-01-06,"Nome Census Area",16,91,931.518067355922
2022-01-07,"Nome Census Area",27,115,1177.1931620432
2022-01-08,"Nome Census Area",31,141,1443.34118128775
2022-01-09,"Nome Census Area",26,165,1689.01627597502
2022-01-10,"Nome Census Area",19,173,1770.90797420411
2022-01-11,"Nome Census Area",47,193,1975.63721977685
2022-01-12,"Nome Census Area",51,217,2221.31231446412
2022-01-13,"Nome Census Area",49,250,2559.11556965913
2022-01-14,"Nome Census Area",40,263,2692.1895792814
2022-01-15,"Nome Census Area",35,267,2733.13542839595
2022-01-16,"Nome Census Area",16,257,2630.77080560958
2022-01-17,"Nome Census Area",18,256,2620.53434333094
2022-01-18,"Nome Census Area",70,279,2855.97297573958
2022-01-19,"Nome Census Area",111,339,3470.16071245777
2022-01-20,"Nome Census Area",97,387,3961.51090183233
2022-01-21,"Nome Census Area",81,428,4381.20585525642
2022-01-22,"Nome Census Area",77,470,4811.13727095916
2022-01-23,"Nome Census Area",28,482,4933.97481830279
2022-01-24,"Nome Census Area",38,502,5138.70406387552
2022-01-25,"Nome Census Area",136,568,5814.31057426553
2022-01-26,"Nome Census Area",102,559,5722.18241375781
2022-01-27,"Nome Census Area",103,565,5783.60118742962
2022-01-28,"Nome Census Area",33,517,5292.25099805507
2022-01-29,"Nome Census Area",78,518,5302.48746033371
2022-01-30,"Nome Census Area",90,580,5937.14812160917
2022-01-31,"Nome Census Area",75,617,6315.89722591872
2022-02-01,"Nome Census Area",3,484,4954.44774286007
2022-02-02,"Nome Census Area",134,516,5282.01453577644
2022-02-03,"Nome Census Area",84,497,5087.52175248234
2022-02-04,"Nome Census Area",71,535,5476.50731907053
2022-02-05,"Nome Census Area",0,457,4678.06326133688
2022-02-06,"Nome Census Area",79,446,4565.46217627188
2022-02-07,"Nome Census Area",4,375,3838.67335448869
2022-02-08,"Nome Census Area",218,590,6039.51274439554
2022-02-09,"Nome Census Area",104,560,5732.41887603644
2022-02-10,"Nome Census Area",0,476,4872.55604463098
2022-02-11,"Nome Census Area",61,466,4770.19142184461
2022-02-12,"Nome Census Area",92,558,5711.94595147917
2022-02-13,"Nome Census Area",58,537,5496.9802436278
2022-02-14,"Nome Census Area",14,547,5599.34486641417
2022-02-15,"Nome Census Area",6,335,3429.21486334323
2022-02-16,"Nome Census Area",124,355,3633.94410891596
2022-02-17,"Nome Census Area",15,370,3787.49104309551
2022-02-18,"Nome Census Area",59,368,3767.01811853823
2022-02-19,"Nome Census Area",27,303,3101.64807042686
2022-02-20,"Nome Census Area",36,281,2876.44590029686
2022-02-21,"Nome Census Area",8,275,2815.02712662504
2022-02-22,"Nome Census Area",1,270,2763.84481523186
2022-02-23,"Nome Census Area",53,199,2037.05599344866
2022-02-24,"Nome Census Area",45,229,2344.14986180776
2022-02-25,"Nome Census Area",11,181,1852.79967243321
2022-02-26,"Nome Census Area",34,188,1924.45490838366
2022-02-27,"Nome Census Area",17,169,1729.96212508957
2022-02-28,"Nome Census Area",11,172,1760.67151192548
2022-03-01,"Nome Census Area",42,213,2180.36646534958
2022-03-02,"Nome Census Area",43,203,2078.00184256321
2022-03-03,"Nome Census Area",34,192,1965.40075749821
2022-03-04,"Nome Census Area",29,210,2149.65707851367
2022-03-05,"Nome Census Area",0,176,1801.61736104002
2022-03-06,"Nome Census Area",14,173,1770.90797420411
2022-03-07,"Nome Census Area",2,164,1678.77981369639
2022-03-08,"Nome Census Area",39,161,1648.07042686048
2022-03-09,"Nome Census Area",38,156,1596.88811546729
2022-03-10,"Nome Census Area",31,153,1566.17872863139
2022-03-11,"Nome Census Area",16,140,1433.10471900911
2022-03-12,"Nome Census Area",13,153,1566.17872863139
2022-03-13,"Nome Census Area",8,147,1504.75995495957
2022-03-14,"Nome Census Area",6,151,1545.70580407411
2022-03-15,"Nome Census Area",18,130,1330.74009622275
2022-03-16,"Nome Census Area",28,120,1228.37547343638
2022-03-17,"Nome Census Area",29,118,1207.90254887911
2022-03-18,"Nome Census Area",12,114,1166.95669976456
2022-03-19,"Nome Census Area",28,129,1320.50363394411
2022-03-20,"Nome Census Area",3,124,1269.32132255093
2022-03-21,"Nome Census Area",0,118,1207.90254887911
2022-03-22,"Nome Census Area",45,145,1484.28703040229
